ID_Comentario,Texto,Data,Classificacao
4495,Muito satisfeito com a compra.,2022-03-24,Positivo
4496,Não gostei do atendimento.,2022-01-08,Negativo
4497,Excelente custo-benefício!,2022-03-12,Negativo
4498,Excelente custo-benefício!,2022-11-17,Neutro
"4499,""Péssima qualidade, não recomendo."",2023-08-27,Neutro"
4500,Não era o que eu esperava.,2022-07-24,Neutro
4501,Não gostei do atendimento.,2022-10-17,Neutro
4502,Não gostei do atendimento.,2022-11-29,Negativo
"4503,""Péssima qualidade, não recomendo."",2023-04-13,Positivo"
"4504,""Entrega super rápida, adorei!"",2022-05-15,Neutro"
4505,Muito satisfeito com a compra.,2022-09-21,Negativo
4506,Muito satisfeito com a compra.,2023-07-04,Neutro
4507,Excelente custo-benefício!,2022-11-05,Neutro
4508,Excelente custo-benefício!,2022-08-13,Negativo
"4509,""Péssima qualidade, não recomendo."",2023-08-26,Negativo"
"4510,""Atendimento muito bom, parabéns!"",2023-08-07,Neutro"
4511,Produto veio com defeito.,2023-08-18,Neutro
4512,Ótimo produto!,2022-09-09,Positivo
4513,Ótimo produto!,2023-01-17,Positivo
4514,Não gostei do atendimento.,2022-02-21,Negativo
4515,Não era o que eu esperava.,2022-01-08,Negativo
"4516,""Péssima qualidade, não recomendo."",2023-08-24,Neutro"
"4517,""Entrega super rápida, adorei!"",2023-03-16,Positivo"
4518,Produto veio com defeito.,2022-02-06,Negativo
4519,Excelente custo-benefício!,2022-05-11,Positivo
4520,Ótimo produto!,2022-07-29,Negativo
4521,Demorou muito para chegar.,2023-10-11,Positivo
4522,Demorou muito para chegar.,2022-12-04,Positivo
4523,Demorou muito para chegar.,2023-06-05,Positivo
"4524,""Péssima qualidade, não recomendo."",2022-06-09,Positivo"
"4525,""Atendimento muito bom, parabéns!"",2023-06-04,Neutro"
4526,Não gostei do atendimento.,2022-02-16,Negativo
4527,Não gostei do atendimento.,2023-05-17,Neutro
4528,Não era o que eu esperava.,2022-01-13,Positivo
4529,Excelente custo-benefício!,2022-05-08,Positivo
4530,Excelente custo-benefício!,2023-10-10,Negativo
"4531,""Entrega super rápida, adorei!"",2022-05-10,Neutro"
"4532,""Entrega super rápida, adorei!"",2022-11-20,Negativo"
4533,Excelente custo-benefício!,2022-02-16,Negativo
4534,Muito satisfeito com a compra.,2022-10-24,Positivo
4535,Não gostei do atendimento.,2023-10-14,Positivo
"4536,""Atendimento muito bom, parabéns!"",2023-02-13,Neutro"
4537,Não era o que eu esperava.,2023-02-11,Positivo
"4538,""Entrega super rápida, adorei!"",2022-05-29,Positivo"
4539,Produto veio com defeito.,2023-11-24,Neutro
4540,Ótimo produto!,2023-02-04,Neutro
4541,Demorou muito para chegar.,2022-03-17,Negativo
"4542,""Péssima qualidade, não recomendo."",2022-01-01,Positivo"
4543,Muito satisfeito com a compra.,2022-06-30,Negativo
4544,Demorou muito para chegar.,2023-05-17,Positivo
4545,Não era o que eu esperava.,2023-01-20,Neutro
"4546,""Péssima qualidade, não recomendo."",2022-08-10,Neutro"
4547,Não gostei do atendimento.,2023-06-18,Positivo
4548,Excelente custo-benefício!,2023-06-14,Neutro
4549,Produto veio com defeito.,2023-12-28,Neutro
4550,Demorou muito para chegar.,2023-03-21,Negativo
"4551,""Entrega super rápida, adorei!"",2023-01-28,Neutro"
4552,Produto veio com defeito.,2022-06-25,Negativo
"4553,""Entrega super rápida, adorei!"",2022-08-05,Neutro"
4554,Ótimo produto!,2023-07-02,Negativo
4555,Produto veio com defeito.,2023-09-19,Positivo
"4556,""Entrega super rápida, adorei!"",2023-05-17,Negativo"
4557,Não era o que eu esperava.,2023-09-27,Neutro
4558,Não era o que eu esperava.,2023-07-18,Negativo
4559,Ótimo produto!,2022-09-25,Positivo
4560,Não era o que eu esperava.,2023-02-18,Neutro
4561,Não era o que eu esperava.,2023-09-09,Negativo
"4562,""Péssima qualidade, não recomendo."",2022-07-21,Positivo"
4563,Produto veio com defeito.,2023-10-22,Positivo
"4564,""Entrega super rápida, adorei!"",2023-11-15,Negativo"
4565,Muito satisfeito com a compra.,2023-08-09,Positivo
4566,Produto veio com defeito.,2023-06-11,Positivo
4567,Muito satisfeito com a compra.,2023-11-04,Positivo
4568,Não era o que eu esperava.,2023-09-07,Negativo
4569,Demorou muito para chegar.,2023-02-07,Neutro
4570,Muito satisfeito com a compra.,2023-07-28,Neutro
"4571,""Entrega super rápida, adorei!"",2023-03-11,Positivo"
4572,Muito satisfeito com a compra.,2022-07-20,Positivo
4573,Excelente custo-benefício!,2023-03-23,Positivo
4574,Demorou muito para chegar.,2023-06-21,Negativo
4575,Ótimo produto!,2022-07-10,Negativo
4576,Não era o que eu esperava.,2023-03-05,Negativo
"4577,""Entrega super rápida, adorei!"",2023-07-13,Negativo"
4578,Demorou muito para chegar.,2022-12-05,Positivo
"4579,""Péssima qualidade, não recomendo."",2023-07-04,Positivo"
4580,Não gostei do atendimento.,2023-08-28,Neutro
4581,Muito satisfeito com a compra.,2023-02-13,Neutro
4582,Produto veio com defeito.,2022-09-21,Positivo
4583,Produto veio com defeito.,2022-11-27,Neutro
4584,Ótimo produto!,2023-09-26,Positivo
4585,Demorou muito para chegar.,2023-03-03,Positivo
"4586,""Péssima qualidade, não recomendo."",2022-03-10,Neutro"
4587,Não gostei do atendimento.,2023-06-08,Neutro
"4588,""Péssima qualidade, não recomendo."",2022-05-26,Negativo"
"4589,""Péssima qualidade, não recomendo."",2022-05-26,Negativo"
4590,Ótimo produto!,2022-10-20,Neutro
4591,Excelente custo-benefício!,2022-01-17,Positivo
"4592,""Péssima qualidade, não recomendo."",2023-08-01,Neutro"
4593,Ótimo produto!,2023-11-12,Negativo
4594,Ótimo produto!,2023-02-17,Positivo
4595,Ótimo produto!,2022-11-10,Positivo
4596,Demorou muito para chegar.,2023-03-17,Positivo
"4597,""Entrega super rápida, adorei!"",2023-07-19,Neutro"
4598,Produto veio com defeito.,2023-08-07,Positivo
4599,Excelente custo-benefício!,2022-10-18,Positivo
"4600,""Péssima qualidade, não recomendo."",2023-07-27,Positivo"
4601,Produto veio com defeito.,2023-09-16,Neutro
4602,Não era o que eu esperava.,2022-12-12,Neutro
4603,Muito satisfeito com a compra.,2023-10-01,Negativo
4604,Demorou muito para chegar.,2023-05-04,Negativo
4605,Excelente custo-benefício!,2023-03-13,Neutro
4606,Produto veio com defeito.,2023-07-21,Positivo
4607,Não era o que eu esperava.,2023-10-29,Positivo
"4608,""Entrega super rápida, adorei!"",2023-10-04,Negativo"
4609,Excelente custo-benefício!,2022-01-19,Neutro
4610,Excelente custo-benefício!,2022-04-11,Negativo
4611,Demorou muito para chegar.,2023-08-04,Negativo
"4612,""Atendimento muito bom, parabéns!"",2022-03-22,Positivo"
4613,Não gostei do atendimento.,2023-10-25,Neutro
"4614,""Péssima qualidade, não recomendo."",2023-11-16,Negativo"
4615,Excelente custo-benefício!,2023-09-11,Positivo
4616,Não gostei do atendimento.,2022-08-22,Neutro
4617,Excelente custo-benefício!,2023-10-30,Neutro
"4618,""Entrega super rápida, adorei!"",2022-07-28,Neutro"
4619,Excelente custo-benefício!,2022-08-07,Neutro
"4620,""Entrega super rápida, adorei!"",2023-05-15,Negativo"
4621,Não gostei do atendimento.,2022-12-17,Positivo
"4622,""Atendimento muito bom, parabéns!"",2023-12-14,Negativo"
4623,Demorou muito para chegar.,2023-06-13,Positivo
4624,Ótimo produto!,2022-10-21,Positivo
"4625,""Atendimento muito bom, parabéns!"",2022-10-28,Neutro"
"4626,""Atendimento muito bom, parabéns!"",2022-12-03,Negativo"
"4627,""Atendimento muito bom, parabéns!"",2022-04-14,Negativo"
"4628,""Péssima qualidade, não recomendo."",2023-11-23,Negativo"
4629,Não era o que eu esperava.,2022-07-21,Neutro
"4630,""Entrega super rápida, adorei!"",2023-02-04,Positivo"
"4631,""Atendimento muito bom, parabéns!"",2023-04-28,Neutro"
4632,Excelente custo-benefício!,2022-11-07,Positivo
4633,Muito satisfeito com a compra.,2022-10-31,Positivo
4634,Produto veio com defeito.,2023-01-21,Neutro
4635,Excelente custo-benefício!,2023-04-08,Positivo
4636,Ótimo produto!,2023-05-07,Negativo
4637,Ótimo produto!,2023-06-12,Positivo
4638,Excelente custo-benefício!,2023-01-04,Positivo
4639,Muito satisfeito com a compra.,2022-03-29,Neutro
4640,Não gostei do atendimento.,2022-01-09,Positivo
4641,Produto veio com defeito.,2023-05-05,Positivo
4642,Produto veio com defeito.,2023-04-16,Positivo
"4643,""Atendimento muito bom, parabéns!"",2022-07-10,Negativo"
4644,Produto veio com defeito.,2022-05-08,Neutro
"4645,""Entrega super rápida, adorei!"",2022-06-04,Neutro"
4646,Produto veio com defeito.,2022-02-09,Positivo
4647,Excelente custo-benefício!,2022-09-28,Negativo
"4648,""Péssima qualidade, não recomendo."",2023-03-22,Positivo"
"4649,""Entrega super rápida, adorei!"",2022-01-17,Negativo"
"4650,""Entrega super rápida, adorei!"",2023-06-03,Negativo"
"4651,""Entrega super rápida, adorei!"",2022-08-05,Neutro"
4652,Excelente custo-benefício!,2022-12-07,Negativo
4653,Não gostei do atendimento.,2022-02-28,Neutro
4654,Não era o que eu esperava.,2023-12-28,Neutro
4655,Excelente custo-benefício!,2022-07-03,Negativo
"4656,""Péssima qualidade, não recomendo."",2023-06-11,Neutro"
"4657,""Péssima qualidade, não recomendo."",2023-02-26,Neutro"
4658,Não gostei do atendimento.,2023-10-21,Neutro
4659,Não era o que eu esperava.,2023-07-07,Neutro
4660,Muito satisfeito com a compra.,2022-11-04,Positivo
4661,Ótimo produto!,2022-01-24,Positivo
"4662,""Atendimento muito bom, parabéns!"",2022-05-18,Neutro"
"4663,""Atendimento muito bom, parabéns!"",2022-05-06,Positivo"
4664,Não era o que eu esperava.,2023-01-26,Negativo
4665,Produto veio com defeito.,2022-10-13,Neutro
4666,Excelente custo-benefício!,2022-07-07,Positivo
4667,Produto veio com defeito.,2022-04-16,Neutro
"4668,""Péssima qualidade, não recomendo."",2022-05-15,Neutro"
4669,Muito satisfeito com a compra.,2022-03-28,Positivo
"4670,""Entrega super rápida, adorei!"",2023-01-02,Neutro"
4671,Demorou muito para chegar.,2022-02-04,Negativo
4672,Ótimo produto!,2023-03-09,Neutro
4673,Não era o que eu esperava.,2023-10-03,Negativo
4674,Produto veio com defeito.,2023-05-13,Negativo
"4675,""Entrega super rápida, adorei!"",2023-04-07,Negativo"
"4676,""Atendimento muito bom, parabéns!"",2022-12-01,Neutro"
4677,Não gostei do atendimento.,2023-04-11,Negativo
"4678,""Entrega super rápida, adorei!"",2022-06-10,Neutro"
4679,Excelente custo-benefício!,2023-03-20,Negativo
"4680,""Péssima qualidade, não recomendo."",2022-06-30,Negativo"
"4681,""Atendimento muito bom, parabéns!"",2022-07-03,Positivo"
4682,Não era o que eu esperava.,2022-03-26,Neutro
4683,Não gostei do atendimento.,2023-05-21,Negativo
4684,Ótimo produto!,2022-06-18,Positivo
4685,Demorou muito para chegar.,2022-03-06,Positivo
"4686,""Péssima qualidade, não recomendo."",2022-01-03,Neutro"
"4687,""Péssima qualidade, não recomendo."",2023-05-26,Negativo"
4688,Não era o que eu esperava.,2022-12-16,Positivo
4689,Ótimo produto!,2023-09-06,Positivo
"4690,""Entrega super rápida, adorei!"",2023-07-16,Positivo"
4691,Não gostei do atendimento.,2022-07-31,Neutro
4692,Excelente custo-benefício!,2023-01-15,Positivo
"4693,""Atendimento muito bom, parabéns!"",2022-02-07,Neutro"
4694,Não era o que eu esperava.,2022-10-26,Neutro
"4695,""Péssima qualidade, não recomendo."",2023-11-03,Positivo"
"4696,""Entrega super rápida, adorei!"",2023-06-08,Neutro"
4697,Excelente custo-benefício!,2022-10-27,Positivo
4698,Não gostei do atendimento.,2023-09-02,Neutro
"4699,""Péssima qualidade, não recomendo."",2023-03-16,Positivo"
4700,Não gostei do atendimento.,2022-11-20,Negativo
4701,Muito satisfeito com a compra.,2023-09-27,Positivo
4702,Ótimo produto!,2022-11-19,Positivo
4703,Produto veio com defeito.,2023-07-03,Positivo
4704,Muito satisfeito com a compra.,2022-05-10,Neutro
4705,Demorou muito para chegar.,2022-07-21,Negativo
4706,Ótimo produto!,2022-05-13,Negativo
4707,Ótimo produto!,2023-06-18,Neutro
4708,Não era o que eu esperava.,2022-12-07,Negativo
4709,Produto veio com defeito.,2023-04-11,Neutro
4710,Muito satisfeito com a compra.,2022-05-31,Positivo
4711,Demorou muito para chegar.,2022-04-21,Negativo
4712,Excelente custo-benefício!,2022-10-26,Neutro
"4713,""Péssima qualidade, não recomendo."",2022-06-11,Neutro"
4714,Excelente custo-benefício!,2022-12-17,Negativo
4715,Muito satisfeito com a compra.,2023-06-27,Positivo
4716,Não gostei do atendimento.,2022-08-21,Positivo
"4717,""Entrega super rápida, adorei!"",2022-07-27,Negativo"
4718,Demorou muito para chegar.,2022-01-05,Positivo
4719,Não era o que eu esperava.,2022-08-11,Negativo
4720,Demorou muito para chegar.,2023-04-14,Negativo
4721,Não era o que eu esperava.,2023-10-08,Positivo
4722,Excelente custo-benefício!,2022-02-09,Positivo
4723,Demorou muito para chegar.,2022-02-20,Negativo
"4724,""Entrega super rápida, adorei!"",2022-02-27,Negativo"
4725,Não gostei do atendimento.,2023-07-03,Positivo
4726,Muito satisfeito com a compra.,2022-08-07,Positivo
"4727,""Péssima qualidade, não recomendo."",2022-12-12,Positivo"
4728,Produto veio com defeito.,2022-02-11,Positivo
4729,Produto veio com defeito.,2023-03-30,Neutro
4730,Excelente custo-benefício!,2023-07-25,Neutro
4731,Produto veio com defeito.,2022-07-11,Negativo
"4732,""Péssima qualidade, não recomendo."",2022-09-21,Neutro"
4733,Não gostei do atendimento.,2022-07-02,Neutro
4734,Não gostei do atendimento.,2023-01-30,Neutro
4735,Não gostei do atendimento.,2023-04-26,Neutro
4736,Excelente custo-benefício!,2023-02-22,Neutro
"4737,""Entrega super rápida, adorei!"",2023-11-14,Negativo"
4738,Ótimo produto!,2022-08-20,Negativo
4739,Excelente custo-benefício!,2022-04-26,Neutro
4740,Muito satisfeito com a compra.,2023-09-24,Positivo
4741,Não era o que eu esperava.,2023-08-10,Neutro
"4742,""Péssima qualidade, não recomendo."",2022-12-17,Neutro"
"4743,""Péssima qualidade, não recomendo."",2023-10-26,Positivo"
4744,Ótimo produto!,2022-06-06,Neutro
"4745,""Entrega super rápida, adorei!"",2022-10-09,Neutro"
4746,Não gostei do atendimento.,2022-10-20,Negativo
4747,Não gostei do atendimento.,2023-01-10,Neutro
4748,Muito satisfeito com a compra.,2023-02-25,Neutro
4749,Ótimo produto!,2022-05-20,Negativo
4750,Muito satisfeito com a compra.,2022-12-19,Neutro
4751,Ótimo produto!,2022-11-13,Neutro
"4752,""Entrega super rápida, adorei!"",2022-07-14,Negativo"
4753,Excelente custo-benefício!,2022-03-10,Negativo
4754,Não era o que eu esperava.,2022-02-12,Positivo
4755,Muito satisfeito com a compra.,2022-09-07,Neutro
4756,Ótimo produto!,2022-04-26,Neutro
4757,Excelente custo-benefício!,2022-04-02,Positivo
"4758,""Péssima qualidade, não recomendo."",2023-12-12,Neutro"
4759,Não gostei do atendimento.,2022-06-21,Negativo
4760,Muito satisfeito com a compra.,2022-01-23,Neutro
4761,Não era o que eu esperava.,2023-01-15,Positivo
4762,Produto veio com defeito.,2023-06-27,Negativo
4763,Demorou muito para chegar.,2023-12-03,Neutro
"4764,""Entrega super rápida, adorei!"",2022-03-29,Positivo"
4765,Excelente custo-benefício!,2022-01-05,Negativo
4766,Muito satisfeito com a compra.,2022-11-12,Negativo
4767,Ótimo produto!,2023-06-17,Negativo
4768,Excelente custo-benefício!,2022-08-21,Negativo
4769,Não era o que eu esperava.,2022-06-01,Positivo
"4770,""Péssima qualidade, não recomendo."",2022-08-09,Neutro"
"4771,""Atendimento muito bom, parabéns!"",2023-10-03,Neutro"
4772,Não gostei do atendimento.,2023-04-13,Positivo
4773,Muito satisfeito com a compra.,2023-01-12,Negativo
4774,Não gostei do atendimento.,2022-06-28,Neutro
4775,Demorou muito para chegar.,2023-07-25,Neutro
4776,Produto veio com defeito.,2022-12-21,Negativo
4777,Demorou muito para chegar.,2022-03-03,Negativo
4778,Não era o que eu esperava.,2023-06-14,Negativo
4779,Produto veio com defeito.,2023-02-05,Neutro
4780,Não gostei do atendimento.,2022-10-01,Neutro
4781,Muito satisfeito com a compra.,2022-08-27,Positivo
4782,Demorou muito para chegar.,2023-04-25,Positivo
4783,Ótimo produto!,2022-05-18,Neutro
4784,Excelente custo-benefício!,2022-09-22,Positivo
4785,Muito satisfeito com a compra.,2022-09-06,Neutro
"4786,""Entrega super rápida, adorei!"",2022-02-27,Positivo"
4787,Muito satisfeito com a compra.,2023-06-03,Neutro
4788,Ótimo produto!,2023-11-23,Negativo
4789,Não era o que eu esperava.,2023-04-20,Positivo
4790,Produto veio com defeito.,2023-05-30,Negativo
"4791,""Entrega super rápida, adorei!"",2023-02-15,Neutro"
4792,Não gostei do atendimento.,2023-07-13,Positivo
"4793,""Atendimento muito bom, parabéns!"",2022-03-02,Positivo"
"4794,""Péssima qualidade, não recomendo."",2023-04-03,Neutro"
4795,Demorou muito para chegar.,2023-03-27,Positivo
"4796,""Péssima qualidade, não recomendo."",2022-11-29,Positivo"
4797,Excelente custo-benefício!,2023-10-15,Positivo
4798,Não gostei do atendimento.,2022-02-21,Negativo
4799,Muito satisfeito com a compra.,2022-10-10,Positivo
4800,Não gostei do atendimento.,2023-04-29,Negativo
4801,Produto veio com defeito.,2023-02-03,Neutro
4802,Não era o que eu esperava.,2023-07-20,Negativo
4803,Ótimo produto!,2023-10-21,Neutro
"4804,""Atendimento muito bom, parabéns!"",2023-12-04,Negativo"
4805,Muito satisfeito com a compra.,2022-11-16,Neutro
4806,Ótimo produto!,2023-12-05,Negativo
4807,Excelente custo-benefício!,2022-10-27,Negativo
4808,Demorou muito para chegar.,2022-10-11,Neutro
"4809,""Entrega super rápida, adorei!"",2022-02-20,Negativo"
4810,Muito satisfeito com a compra.,2023-05-31,Neutro
4811,Muito satisfeito com a compra.,2022-04-28,Negativo
4812,Excelente custo-benefício!,2022-05-06,Neutro
4813,Excelente custo-benefício!,2023-11-10,Negativo
4814,Muito satisfeito com a compra.,2023-03-04,Positivo
"4815,""Péssima qualidade, não recomendo."",2022-07-22,Negativo"
"4816,""Entrega super rápida, adorei!"",2022-09-28,Neutro"
"4817,""Atendimento muito bom, parabéns!"",2023-05-11,Neutro"
4818,Não era o que eu esperava.,2023-06-10,Positivo
4819,Não gostei do atendimento.,2022-10-04,Negativo
"4820,""Entrega super rápida, adorei!"",2022-11-22,Neutro"
4821,Ótimo produto!,2022-04-22,Positivo
4822,Ótimo produto!,2022-01-02,Positivo
4823,Excelente custo-benefício!,2023-02-16,Neutro
4824,Produto veio com defeito.,2022-02-04,Neutro
"4825,""Atendimento muito bom, parabéns!"",2023-11-05,Negativo"
4826,Não gostei do atendimento.,2023-03-27,Positivo
4827,Não era o que eu esperava.,2023-10-09,Neutro
"4828,""Entrega super rápida, adorei!"",2022-04-20,Negativo"
4829,Excelente custo-benefício!,2023-11-13,Negativo
4830,Ótimo produto!,2023-05-10,Positivo
"4831,""Péssima qualidade, não recomendo."",2022-07-27,Positivo"
4832,Não gostei do atendimento.,2022-10-22,Positivo
4833,Demorou muito para chegar.,2022-07-05,Neutro
4834,Não gostei do atendimento.,2022-10-08,Neutro
4835,Muito satisfeito com a compra.,2022-02-10,Negativo
"4836,""Atendimento muito bom, parabéns!"",2023-09-10,Negativo"
4837,Excelente custo-benefício!,2023-11-09,Positivo
4838,Demorou muito para chegar.,2023-07-14,Positivo
